1744531653,2,-15656,3076,1856,-336,403,45
1744531653,3,-13420,4076,5676,-254,158,-139
1744531653,4,17092,1152,-764,-499,-6,377
1744531653,0,-11932,8024,6120,-112,132,36
1744531653,1,-15312,1556,2992,-308,213,63
1744531653,2,-15604,3180,2000,-396,436,40
1744531653,3,-13220,4176,5380,-269,209,-133
1744531653,4,16744,1224,-308,-548,-59,410
1744531653,0,-11980,7984,5968,-22,199,-131
1744531653,1,-15472,1452,2808,-205,373,0
1744531653,2,-15760,3320,1764,-264,518,59
1744531653,3,-13548,4152,5412,-188,147,-182
1744531653,4,16920,792,-588,-501,-29,303
1744531653,0,-12028,8000,5892,-112,44,-28
1744531653,1,-15340,1588,2744,-250,180,12
1744531653,2,-15500,3200,1776,-311,440,24
1744531653,3,-13500,4084,5500,-195,118,-209
1744531653,4,17048,868,-564,-642,-82,243
1744531653,0,-11912,7836,6052,-69,43,-67
1744531653,1,-15408,1508,2856,-235,184,-46
1744531653,2,-15692,3112,1848,-300,383,-75
1744531653,3,-13484,4016,5620,-251,22,-216
1744531653,4,16916,1136,-688,-548,-110,157
1744531653,0,-11912,7836,6200,-104,7,-109
1744531653,1,-15428,1364,2968,-210,213,-79
1744531653,2,-15648,3084,1692,-232,483,3
1744531653,3,-13528,3968,5656,-138,132,-252
1744531653,4,17060,1136,-848,-700,-53,319
1744531654,0,-12036,7712,6160,-27,93,-128
1744531654,1,-15564,1336,2808,-159,186,-70
1744531654,2,-15736,3232,1724,-261,395,-10
1744531654,3,-13452,3960,5360,-189,40,-157
1744531654,4,16904,1020,-828,-521,37,286
1744531654,0,-11960,7824,6144,-87,182,-20
1744531654,1,-15424,1408,2736,-205,234,66
1744531654,2,-15596,3264,1664,-296,408,91
1744531654,3,-13492,4040,5500,-186,68,-119
1744531654,4,16992,744,-644,-573,37,269
1744531654,0,-11964,8028,6028,-118,26,24
1744531654,1,-15432,1524,2784,-269,131,54
1744531654,2,-15620,3312,1640,-422,357,-5
1744531654,3,-13432,4048,5500,-330,-4,-98
1744531654,4,17036,1012,-644,-460,42,167
1744531654,0,-11968,7908,6148,-140,31,39
1744531654,1,-15320,1376,2808,-304,156,65
1744531654,2,-15560,3160,1652,-387,351,101
1744531654,3,-13428,3992,5516,-232,128,-27
1744531654,4,16976,912,-696,-452,126,298
1744531654,0,-12096,7920,5928,-60,15,130
1744531654,1,-15540,1572,2688,-350,-41,119
1744531654,2,-15572,3304,1748,-554,149,-59
1744531654,3,-13196,4000,5424,-420,-99,45
1744531654,4,16768,1152,-524,-40,276,172
1744531654,0,-11912,7924,6036,-127,36,32
1744531654,1,-15404,1444,2796,-321,164,17
1744531654,2,-15700,3164,1704,-457,311,1
1744531654,3,-13600,3956,5448,-349,-91,-40
1744531654,4,17008,864,-796,-461,147,-6
1744531654,0,-12140,7840,6136,-231,-165,313
1744531654,1,-15544,1432,2744,-366,-271,239
1744531654,2,-15568,3184,1628,-437,-70,8
1744531654,3,-13544,4064,5672,-310,-378,57
1744531654,4,17012,1260,-812,-572,545,-89
1744531654,0,-11780,7984,6204,-17,-361,157
1744531654,1,-15472,1620,3124,-38,-148,93
1744531654,2,-15776,3320,1924,-242,88,-87
1744531654,3,-13452,4240,5648,-131,-271,5
1744531654,4,16932,1160,-224,-603,343,61
1744531654,0,-11656,8188,6372,-139,25,175
1744531654,1,-15164,1704,2908,-441,129,177
1744531654,2,-15556,3324,2204,-669,454,252
1744531654,3,-13228,4180,5744,-500,276,179
1744531654,4,16920,1164,-324,-261,175,315
1744531654,0,-11808,8148,6148,-111,168,117
1744531654,1,-15272,1676,2800,-380,228,113
1744531654,2,-15500,3264,2016,-411,470,120
1744531654,3,-13180,4136,5600,-287,226,-122
1744531654,4,16984,1120,-488,-551,-50,329
1744531654,0,-11876,8056,6008,-141,181,46
1744531654,1,-15344,1600,2804,-476,250,139
1744531654,2,-15684,3288,1696,-703,331,118
1744531654,3,-13532,4144,5572,-607,-29,122
1744531654,4,16944,804,-556,-83,74,120
1744531654,0,-11900,8016,5908,-271,-37,270
1744531654,1,-15380,1812,2920,-639,-50,170
1744531654,2,-15756,3380,1804,-889,214,-119
1744531654,3,-13588,4284,5300,-788,-196,88
1744531654,4,16972,732,-456,184,40,-34
1744531654,0,-11860,8432,6128,-664,-176,752
1744531654,1,-15408,1864,2660,-1260,-578,427
1744531654,2,-15512,3620,1624,-1727,-137,-248
1744531654,3,-13172,3840,5668,-1306,-316,412
1744531654,4,16956,1708,-520,197,216,-285
1744531654,0,-11784,7916,6200,-389,-184,101
1744531654,1,-15352,1576,3032,-300,-32,-48
1744531654,2,-15604,3048,2064,-395,226,-111
1744531654,3,-13364,4084,5984,-185,-117,-47
1744531654,4,16884,1488,-396,-684,145,70
1744531654,0,-11488,8032,6564,16,69,-2
1744531654,1,-15320,1640,3116,-297,244,31
1744531654,2,-15764,3112,2072,-319,524,150
1744531654,3,-13136,4268,5720,-223,137,-139
1744531654,4,16996,1316,-420,-557,36,301
1744531654,0,-11608,8180,6148,13,204,-130
1744531654,1,-15460,1672,3016,-158,390,-89
1744531654,2,-15700,3428,2100,-210,499,-31
1744531654,3,-13520,4376,5568,-182,50,-306
1744531654,4,17000,876,-308,-635,-154,193
1744531654,0,-11920,8032,5928,-225,83,-120
1744531654,1,-15364,1468,2844,-270,211,-53
1744531654,2,-15364,3172,1700,-272,487,77
1744531654,3,-13476,4068,5764,-94,112,-240
1744531654,4,17000,1044,-468,-808,31,293
1744531654,0,-11976,8136,6112,16,-57,-156
1744531654,1,-15332,1624,2852,-139,45,-57
1744531655,2,-15648,3384,1912,-327,282,-11
1744531655,3,-13340,4232,5500,-302,1,-50
1744531655,4,16952,1176,-588,-440,140,271
1744531655,0,-11964,8044,6100,12,17,31
1744531655,1,-15620,1704,3172,-157,67,37
1744531655,2,-15776,3380,2144,-300,238,-29
1744531655,3,-13260,4444,5512,-318,-138,-109
1744531655,4,17080,1164,-144,-426,1,23
1744531655,0,-11752,8196,6204,-256,-15,-74
1744531655,1,-15380,1604,3172,-268,130,-135
1744531655,2,-15656,3136,2220,-259,483,-75
1744531655,3,-13364,4068,5872,-215,151,-309
1744531655,4,16860,1380,-452,-645,-154,341
1744531655,0,-11840,7928,6152,-27,65,-181
1744531655,1,-15324,1692,3024,-166,212,-29
1744531655,2,-15532,3304,1852,-298,456,16
1744531655,3,-13472,4220,5624,-272,109,-191
1744531655,4,17036,1084,-348,-532,-32,282
1744531655,0,-11872,8096,6016,-26,114,-118
1744531655,1,-15488,1580,2820,-110,168,-135
1744531655,2,-15676,3340,1788,-169,376,-81
1744531655,3,-13284,4208,5500,-133,74,-234
1744531655,4,16916,924,-396,-593,-80,274
1744531655,0,-11920,7972,6040,-163,60,-131
1744531655,1,-15424,1452,2756,-276,139,-86
1744531655,2,-15620,3244,1936,-386,405,-100
1744531655,3,-13448,4032,5480,-256,5,-191
1744531655,4,16984,1044,-612,-592,-71,92
1744531655,0,-11808,8024,6088,-104,-71,-52
1744531655,1,-15316,1636,2760,-275,113,-14
1744531655,2,-15532,3268,1812,-384,400,11
1744531655,3,-13332,4004,5512,-264,68,-115
1744531655,4,16992,1088,-512,-562,68,178
1744531655,0,-11896,7980,6164,-49,-23,-46
1744531655,1,-15324,1608,2948,-214,63,20
1744531655,2,-15696,3352,1860,-413,289,-23
1744531655,3,-13464,4240,5580,-359,-94,-89
1744531655,4,17028,1072,-480,-516,6,56
1744531655,0,-11796,7932,6056,-191,15,88
1744531655,1,-15344,1472,2956,-321,133,90
1744531655,2,-15676,3172,1752,-376,319,36
1744531655,3,-13356,4256,5564,-169,-60,-120
1744531655,4,16936,1036,-288,-595,96,92
1744531655,0,-11744,8128,6296,-179,5,38
1744531655,1,-15548,1648,3176,-408,40,-43
1744531655,2,-15472,3324,1996,-468,354,-30
1744531655,3,-13204,4228,5608,-367,-5,-115
1744531655,4,16928,896,-412,-411,-140,154
1744531655,0,-11704,7964,6196,-965,223,-228
1744531655,1,-15196,1420,2852,-962,451,-100
1744531655,2,-15500,3068,1864,-422,742,250
1744531655,3,-13364,4128,5848,-33,361,-144
1744531655,4,17068,1264,-260,-650,41,447
1744531655,0,-11696,8204,6260,-205,362,-261
1744531655,1,-15440,1584,3068,-429,515,-88
1744531655,2,-15760,3372,1812,-352,709,48
1744531655,3,-13552,4172,5596,-250,215,-179
1744531655,4,16964,1044,-516,-529,-12,307
1744531655,0,-11856,7876,6112,-17,205,-87
1744531655,1,-15428,1440,2692,-129,352,13
1744531655,2,-15648,3288,1812,-146,537,133
1744531655,3,-13312,4284,5324,-54,182,-166
1744531655,4,16808,820,-396,-569,25,356
1744531655,0,-12056,7836,5828,-28,134,126
1744531655,1,-15652,1396,2744,-230,-3,96
1744531655,2,-15736,3312,1628,-365,75,-122
1744531655,3,-13400,4204,5476,-229,-259,-20
1744531655,4,16948,1032,-152,-511,164,-31
1744531655,0,-11888,8076,6156,-187,-132,255
1744531655,1,-15464,1704,2872,-351,-137,118
1744531655,2,-15652,3360,1876,-490,148,-27
1744531655,3,-13296,4244,5612,-348,-177,-58
1744531655,4,16984,1296,-316,-467,53,9
1744531655,0,-11788,8176,6112,-71,-165,77
1744531655,1,-15324,1756,3160,-336,37,-1
1744531655,2,-15716,3388,2032,-580,310,-127
1744531655,3,-13472,4176,5760,-597,-59,-107
1744531655,4,17024,1060,-644,-122,-88,128
1744531655,0,-11952,7968,6188,-200,-72,265
1744531655,1,-15616,1444,2988,-312,-270,155
1744531655,2,-15468,3532,1660,-618,19,-122
1744531655,3,-13388,4268,5344,-535,-247,19
1744531655,4,16852,804,-464,17,113,33
1744531655,0,-11940,8124,6080,-227,-465,428
1744531655,1,-15496,1688,2904,-362,-714,269
1744531655,2,-16008,3528,2032,-910,-592,-271
1744531655,3,-13824,4172,5528,-1264,-1253,355
1744531655,4,17952,1636,-2840,884,105,-1215
1744531656,0,-11716,7976,5024,-918,-1837,1188
1744531656,1,-15432,1732,2956,-840,-1982,65
1744531656,2,-16752,1988,4408,-1406,-921,-1826
1744531656,3,-12528,4172,4932,-1714,-1305,171
1744531656,4,16688,704,-228,879,370,-1211
1744531656,0,-12116,8376,6628,-1484,-1465,1228
1744531656,1,-16648,680,3268,-1661,-3092,-226
1744531656,2,-16948,3084,2260,-2399,-2663,-2825
1744531656,3,-14200,4128,6688,-2619,-4927,449
1744531656,4,17088,916,-564,2411,625,-2995
1744531656,0,-13100,9216,8536,-1320,-9696,5448
1744531656,1,-17912,1844,7220,265,-15196,627
1744531656,2,-30188,13456,13744,-1250,-18803,-4230
1744531656,3,-11724,908,9176,-5344,-25382,5201
1744531656,4,17504,3096,-2336,8107,5943,825
1744531656,0,-9572,9344,8896,-1482,-21485,14972
1744531656,1,-14376,2456,7624,892,-27759,3494
1744531656,2,-16168,864,6876,-1319,-26488,-9835
1744531656,3,-10424,3704,11116,-3760,-28594,5501
1744531656,4,16404,3424,964,5441,3853,6575
1744531656,0,-5624,10368,10272,1412,-21523,17740
1744531656,1,-11364,2784,9820,1093,-27271,4258
1744531656,2,-13104,-224,9232,-499,-25614,-8677
1744531656,3,-6368,4156,12248,-2388,-26958,4132
1744531656,4,16464,588,2076,5034,-372,6506
1744531656,0,-3056,11344,10564,1740,-18625,17026
1744531656,1,-10284,3324,12004,2651,-23987,4753
1744531656,2,-13124,-732,11756,1447,-26071,-8107
1744531656,3,-4952,4228,13944,-1510,-27078,3500
1744531656,4,17024,376,640,3370,-959,5867
1744531656,0,220,10256,9696,766,-16228,15307
1744531656,1,-6664,3592,12016,2950,-21007,4773
1744531656,2,-8772,-324,12508,1345,-22932,-6572
1744531656,3,-1052,5068,12992,-1701,-21588,4429
1744531656,4,16536,-1188,924,3707,-906,6519
1744531656,0,1924,11740,10808,477,-10929,12478
1744531656,1,-5548,4288,13528,1727,-17551,5274
1744531656,2,-6900,108,13912,421,-19214,-4391
1744531656,3,544,4232,13284,-4290,-18607,5914
1744531656,4,16988,-2676,320,4326,-1098,4475
1744531656,0,4992,10400,8600,-426,-6834,11895
1744531656,1,-2728,5392,13948,-574,-12939,6192
1744531656,2,-4852,-580,15728,-1268,-15195,-735
1744531656,3,2196,3484,14216,-4003,-15931,6979
1744531656,4,16680,-2408,876,4941,-1596,2868
1744531656,0,7344,11280,9148,-1933,-1510,11924
1744531656,1,-1108,2880,12996,-2229,-17306,6764
1744531656,2,-684,84,15152,-4593,-16800,-553
1744531656,3,5620,2868,12896,-3391,-13610,7144
1744531656,4,16984,-3892,20,4709,-2410,2507
1744531656,0,6396,9816,9876,-457,-3756,8277
1744531656,1,2460,9696,10536,-8542,-7656,5564
1744531656,2,2680,-1220,11920,2322,-17718,690
1744531656,3,7452,1864,13900,-3514,-13464,5059
1744531656,4,17112,-1424,-528,2784,-758,971
1744531656,0,7960,9480,9584,-1936,-6740,6662
1744531656,1,4256,2980,13004,-1624,-11363,2708
1744531656,2,3916,-2600,13268,-774,-12000,-1302
1744531656,3,9660,600,11436,-2088,-10189,2170
1744531656,4,17076,-1928,-328,412,-159,463
1744531656,0,8292,9284,10172,-1479,-5327,3781
1744531656,1,3616,3292,15536,-731,-10180,1217
1744531656,2,3452,-1996,16072,-1640,-10772,-2162
1744531656,3,9648,1636,13076,-2784,-9882,1462
1744531656,4,16624,-1608,124,-337,-165,566
1744531656,0,9492,8868,9376,-1927,-6332,4320
1744531656,1,5788,3228,13420,-1135,-13562,1696
1744531656,2,4328,-1900,16416,-1918,-13520,-2270
1744531656,3,10176,1276,12072,-2805,-13636,2715
1744531656,4,16652,-2184,508,600,-1504,620
1744531656,0,6292,11144,12776,-4390,-12265,6151
1744531656,1,2252,2980,16408,-3380,-25071,610
1744531656,2,4676,-2428,13792,-6915,-26541,-7529
1744531656,3,12384,276,8156,-7690,-23118,3173
1744531656,4,16836,-3056,-1332,-3559,-1441,860
1744531656,0,14328,6156,6272,-5653,-11168,4625
1744531656,1,12112,2304,8976,-2597,-11621,-806
1744531656,2,8972,-3332,12852,-4695,-14452,-4123
1744531656,3,12152,512,11868,-3606,-12597,1511
1744531656,4,17032,-1480,-460,-485,-1520,-23
1744531656,0,10432,8968,8332,-5346,-12973,5411
1744531656,1,11532,2768,9768,-3875,-15834,-2491
1744531656,2,14180,-1680,6788,-6911,-16657,-6017
1744531656,3,16012,-1912,4596,-6044,-11742,755
1744531656,4,15852,-3972,1564,-3178,-1327,332
1744531656,0,12836,5588,7076,-5369,-13045,4329
1744531656,1,10008,2528,12912,-3717,-8621,-2835
1744531656,2,10752,-2500,12360,-6210,-15017,-5304
1744531657,3,14908,-1076,5456,-6078,-15808,2222
1744531657,4,17464,-2004,-1828,-3971,-1317,443
1744531657,0,13048,6604,7700,-7458,-10530,4077
1744531657,1,12172,2604,10672,-5339,-13591,-2632
1744531657,2,14824,-3476,6656,-6077,-11749,-4354
1744531657,3,17148,-2816,1380,-6035,-11060,1072
1744531657,4,17044,-2368,-1936,-7308,1686,1818
1744531657,0,15536,3780,4796,-8228,-8423,1296
1744531657,1,14264,1824,7756,-6294,-6565,-5611
1744531657,2,15780,-2624,5596,-8274,-4620,-6278
1744531657,3,16920,-3192,-712,-9878,-5019,-2780
1744531657,4,16236,2620,-2356,-14281,3992,2623
1744531657,0,14772,5232,4976,-11708,-8018,-3668
1744531657,1,14176,3544,8312,-9187,-2487,-8054
1744531657,2,14008,-2872,7856,-9584,-1247,-5850
1744531657,3,16300,-2772,2884,-10274,-1238,-2602
1744531657,4,17136,-4292,-1892,-14770,5874,2609
1744531657,0,15700,5388,4184,-9504,-3848,-4222
1744531657,1,13080,-388,9164,-11765,-6331,-3384
1744531657,2,16064,-1040,5444,-9099,-1547,-4600
1744531657,3,16828,-1208,420,-11206,-606,-2229
1744531657,4,15416,-1668,-708,-17955,6575,5560
1744531657,0,14412,4480,4840,-9747,-4162,-2188
1744531657,1,13436,344,9036,-6325,-3070,-2877
1744531657,2,14388,-4040,7172,-5134,1297,-2446
1744531657,3,16000,-2884,3824,-5714,657,-1913
1744531657,4,17440,-3240,-4364,-12028,9781,2293
1744531657,0,14360,5408,5040,-5903,-2928,-2282
1744531657,1,13996,1640,8268,-3181,539,-4847
1744531657,2,15172,-2548,6264,-6029,2091,-3421
1744531657,3,16772,-2636,1260,-7793,2392,-2489
1744531657,4,16256,-3852,-1540,-14919,12010,3712
1744531657,0,14320,4828,4820,-6379,-1564,-3398
1744531657,1,12620,1528,9728,-4811,-744,-4944
1744531657,2,14764,-2452,6628,-7296,1919,-4658
1744531657,3,16620,-1756,1256,-9499,1890,-3805
1744531657,4,14744,-1068,-1272,-17508,15009,3992
1744531657,0,16520,3180,2820,-6124,-961,-2845
1744531657,1,14792,1464,7352,-2364,2415,-3461
1744531657,2,14852,-4296,7308,-2623,2942,-1458
1744531657,3,15552,-2756,4544,-4091,2143,-2503
1744531657,4,18272,-4480,-3688,-9980,7712,448
1744531657,0,13952,6920,5592,-5012,-1031,-3184
1744531657,1,12832,2488,9708,-5637,-495,-5397
1744531657,2,15904,-956,5964,-8433,3377,-5479
1744531657,3,17284,-576,-264,-12432,2678,-4470
1744531657,4,15064,-4820,2584,-16217,9039,-1414
1744531657,0,16056,4064,3248,-12425,-2279,-6666
1744531657,1,14220,1892,7904,-9522,2055,-8763
1744531657,2,14708,-3224,6984,-11136,6559,-6530
1744531657,3,16340,-2928,2884,-13173,4525,-5590
1744531657,4,16788,-7248,2000,-14029,8248,-3015
1744531657,0,14540,4788,5220,-11043,-1009,-9239
1744531657,1,12796,2920,10216,-7608,1170,-11317
1744531657,2,15748,796,6464,-10960,7955,-8843
1744531657,3,16820,568,592,-14720,5755,-6457
1744531657,4,14648,-5032,2780,-16384,5880,-1665
